PreNro,TdesdeLiquidacion,Flag90,Plazo
6925,20,0,12
6925,21,0,12
6925,22,0,12
6925,23,0,12
6925,24,0,12
6926,0,0,12
6926,1,0,12
6926,2,0,12
6926,3,0,12
6926,4,0,12
6926,5,0,12
6926,6,0,12
6926,7,0,12
6926,8,0,12
6926,9,0,12
6926,10,0,12
6926,11,0,12
6926,12,0,12
6926,13,0,12
6926,14,0,12
6926,15,0,12
6926,16,0,12
6926,17,0,12
6926,18,0,12
6926,19,0,12
6926,20,0,12
6926,21,0,12
6926,22,0,12
6926,23,0,12
6926,24,0,12
6927,0,0,12
6927,1,0,12
6927,2,0,12
6927,3,0,12
6927,4,0,12
6927,5,0,12
6927,6,0,12
6927,7,0,12
6927,8,0,12
6927,9,0,12
6927,10,0,12
6927,11,0,12
6927,12,0,12
6927,13,0,12
6927,14,0,12
6927,15,0,12
6927,16,0,12
6927,17,0,12
6927,18,0,12
6927,19,0,12
6927,20,0,12
6927,21,0,12
6927,22,0,12
6927,23,0,12
6927,24,0,12
6928,0,0,12
6928,1,0,12
6928,2,0,12
6928,3,0,12
6928,4,0,12
6928,5,0,12
6928,6,0,12
6928,7,0,12
6928,8,0,12
6928,9,0,12
6928,10,0,12
6928,11,0,12
6928,12,0,12
6928,13,0,12
6928,14,0,12
6928,15,0,12
6928,16,0,12
6928,17,0,12
6928,18,0,12
6928,19,0,12
6928,20,0,12
6928,21,0,12
6928,22,0,12
6928,23,0,12
6928,24,0,12
6930,0,0,24
6930,1,0,24
6930,2,0,24
6930,3,0,24
6930,4,0,24
6930,5,0,24
6930,6,0,24
6930,7,0,24
6930,8,0,24
6930,9,0,24
6930,10,0,24
6930,11,0,24
6930,12,0,24
6930,13,0,24
6930,14,0,24
6930,15,0,24
6930,16,0,24
6930,17,0,24
6930,18,0,24
6930,19,0,24
6930,20,0,24
6930,21,0,24
6930,22,0,24
6930,23,0,24
6930,24,0,24
6931,0,0,18
6931,1,0,18
6931,2,0,18
6931,3,0,18
6931,4,0,18
6931,5,0,18
6931,6,0,18
6931,7,0,18
6931,8,0,18
6931,9,0,18
6931,10,0,18
6931,11,0,18
6931,12,0,18
6931,13,0,18
6931,14,0,18
6931,15,0,18
6931,16,0,18
6931,17,0,18
6931,18,0,18
6931,19,0,18
6931,20,0,18
6931,21,0,18
6931,22,0,18
6931,23,0,18
6931,24,0,18
6936,0,0,12
6936,1,0,12
6936,2,0,12
6936,3,0,12
6936,4,0,12
6936,5,0,12
6936,6,0,12
6936,7,0,12
6936,8,0,12
6936,9,0,12
6936,10,0,12
6936,11,0,12
6936,12,0,12
6936,13,0,12
6936,14,0,12
6936,15,0,12
6936,16,0,12
6936,17,0,12
6936,18,0,12
6936,19,0,12
6936,20,0,12
6936,21,0,12
6936,22,0,12
6936,23,0,12
6936,24,0,12
6938,0,0,24
6938,1,0,24
6938,2,0,24
6938,3,0,24
6938,4,0,24
6938,5,0,24
6938,6,0,24
6938,7,0,24
6938,8,0,24
6938,9,0,24
6938,10,0,24
6938,11,0,24
6938,12,0,24
6938,13,0,24
6938,14,0,24
6938,15,0,24
6938,16,0,24
6938,17,0,24
6938,18,0,24
6938,19,0,24
6938,20,0,24
6938,21,0,24
6938,22,0,24
6938,23,0,24
6938,24,0,24
6939,0,0,10
6939,1,0,10
6939,2,0,10
6939,3,0,10
6939,4,0,10
6939,5,0,10
6939,6,0,10
6939,7,0,10
6939,8,0,10
6939,9,0,10
6939,10,0,10
6939,11,0,10
6939,12,0,10
6939,13,0,10
6939,14,0,10
6939,15,0,10
6939,16,0,10
6939,17,0,10
6939,18,0,10
6939,19,0,10
6939,20,0,10
6939,21,0,10
6939,22,0,10
6939,23,0,10
6939,24,0,10
6942,0,0,24
6942,1,0,24
6942,2,0,24
6942,3,0,24
6942,4,0,24
6942,5,0,24
6942,6,0,24
6942,7,0,24
6942,8,0,24
6942,9,0,24
6942,10,0,24
6942,11,0,24
6942,12,0,24
6942,13,0,24
6942,14,0,24
6942,15,0,24
6942,16,0,24
6942,17,0,24
6942,18,0,24
6942,19,0,24
6942,20,0,24
6942,21,0,24
6942,22,0,24
6942,23,0,24
6942,24,0,24
6945,0,0,24
6945,1,0,24
6945,2,0,24
6945,3,0,24
6945,4,0,24
6945,5,1,24
6945,6,1,24
6945,7,1,24
6945,8,1,24
6945,9,1,24
6945,10,1,24
6945,11,1,24
6945,12,1,24
6945,13,1,24
6945,14,1,24
6945,15,1,24
6945,16,1,24
6945,17,1,24
6945,18,1,24
6945,19,1,24
6945,20,1,24
6945,21,1,24
6945,22,1,24
6945,23,1,24
6945,24,1,24
6946,0,0,24
6946,1,0,24
6946,2,0,24
6946,3,0,24
6946,4,0,24
6946,5,0,24
6946,6,0,24
6946,7,0,24
6946,8,0,24
6946,9,0,24
6946,10,0,24
6946,11,0,24
6946,12,0,24
6946,13,0,24
6946,14,0,24
6946,15,0,24
6946,16,0,24
6946,17,0,24
6946,18,0,24
6946,19,0,24
6946,20,0,24
6946,21,0,24
6946,22,0,24
6946,23,0,24
6946,24,0,24
6947,0,0,15
6947,1,0,15
6947,2,0,15
6947,3,0,15
6947,4,0,15
6947,5,0,15
6947,6,0,15
6947,7,0,15
6947,8,0,15
6947,9,0,15
6947,10,0,15
6947,11,0,15
6947,12,0,15
6947,13,0,15
6947,14,0,15
6947,15,0,15
6947,16,0,15
6947,17,0,15
6947,18,0,15
6947,19,0,15
6947,20,0,15
6947,21,0,15
6947,22,0,15
6947,23,0,15
6947,24,0,15
6948,0,0,24
6948,1,0,24
6948,2,0,24
6948,3,0,24
6948,4,0,24
6948,5,1,24
6948,6,1,24
6948,7,1,24
6948,8,1,24
6948,9,1,24
6948,10,1,24
6948,11,1,24
6948,12,1,24
6948,13,1,24
6948,14,1,24
6948,15,1,24
6948,16,1,24
6948,17,1,24
6948,18,1,24
6948,19,1,24
6948,20,1,24
6948,21,1,24
6948,22,1,24
6948,23,1,24
6948,24,1,24
6950,0,0,12
6950,1,0,12
6950,2,0,12
6950,3,0,12
6950,4,0,12
6950,5,0,12
6950,6,0,12
6950,7,0,12
6950,8,0,12
6950,9,0,12
6950,10,0,12
6950,11,0,12
6950,12,0,12
6950,13,0,12
6950,14,0,12
6950,15,0,12
6950,16,0,12
6950,17,0,12
6950,18,0,12
6950,19,0,12
6950,20,0,12
6950,21,0,12
6950,22,0,12
6950,23,0,12
6950,24,0,12
6951,0,0,12
6951,1,0,12
6951,2,0,12
6951,3,0,12
6951,4,0,12
6951,5,0,12
6951,6,0,12
6951,7,0,12
6951,8,0,12
6951,9,0,12
6951,10,0,12
6951,11,0,12
6951,12,0,12
6951,13,0,12
6951,14,0,12
6951,15,0,12
6951,16,0,12
6951,17,0,12
6951,18,0,12
6951,19,0,12
6951,20,0,12
6951,21,0,12
6951,22,0,12
6951,23,0,12
6951,24,0,12
6953,0,0,12
6953,1,0,12
6953,2,0,12
6953,3,0,12
6953,4,0,12
6953,5,0,12
6953,6,0,12
6953,7,0,12
6953,8,0,12
6953,9,0,12
6953,10,0,12
6953,11,0,12
6953,12,0,12
6953,13,0,12
6953,14,0,12
6953,15,0,12
6953,16,0,12
6953,17,0,12
6953,18,0,12
6953,19,0,12
6953,20,0,12
6953,21,0,12
6953,22,0,12
6953,23,0,12
6953,24,0,12
6954,0,0,18
6954,1,0,18
6954,2,0,18
6954,3,0,18
6954,4,0,18
6954,5,0,18
6954,6,0,18
6954,7,0,18
6954,8,0,18
6954,9,0,18
6954,10,0,18
6954,11,0,18
6954,12,0,18
6954,13,0,18
6954,14,0,18
6954,15,0,18
6954,16,0,18
6954,17,0,18
6954,18,0,18
6954,19,0,18
6954,20,0,18
6954,21,0,18
6954,22,0,18
6954,23,0,18
6954,24,0,18
6956,0,0,12
6956,1,0,12
6956,2,0,12
6956,3,0,12
6956,4,0,12
6956,5,0,12
6956,6,0,12
6956,7,0,12
6956,8,0,12
6956,9,0,12
6956,10,0,12
6956,11,0,12
6956,12,0,12
6956,13,0,12
6956,14,0,12
6956,15,0,12
6956,16,0,12
6956,17,0,12
6956,18,0,12
6956,19,0,12
6956,20,0,12
6956,21,0,12
6956,22,0,12
6956,23,0,12
6956,24,0,12
6959,0,0,12
6959,1,0,12
6959,2,0,12
6959,3,0,12
6959,4,0,12
6959,5,0,12
6959,6,0,12
6959,7,0,12
6959,8,0,12
6959,9,0,12
6959,10,0,12
6959,11,0,12
6959,12,0,12
6959,13,0,12
6959,14,0,12
6959,15,0,12
6959,16,0,12
6959,17,0,12
6959,18,0,12
6959,19,0,12
6959,20,0,12
6959,21,0,12
6959,22,0,12
6959,23,0,12
6959,24,0,12
6960,0,0,24
6960,1,0,24
6960,2,0,24
6960,3,0,24
6960,4,0,24
6960,5,0,24
6960,6,1,24
6960,7,1,24
6960,8,0,24
6960,9,1,24
6960,10,1,24
6960,11,1,24
6960,12,1,24
6960,13,1,24
6960,14,1,24
6960,15,1,24
6960,16,1,24
6960,17,1,24
6960,18,1,24
6960,19,1,24
6960,20,1,24
6960,21,1,24
6960,22,1,24
6960,23,1,24
6960,24,1,24
6965,0,0,12
6965,1,0,12
6965,2,0,12
6965,3,0,12
6965,4,0,12
6965,5,0,12
6965,6,0,12
6965,7,0,12
6965,8,0,12
6965,9,0,12
6965,10,0,12
6965,11,0,12
6965,12,0,12
6965,13,0,12
6965,14,0,12
6965,15,1,12
6965,16,1,12
6965,17,0,12
6965,18,0,12
6965,19,0,12
6965,20,0,12
6965,21,0,12
6965,22,0,12
6965,23,0,12
6965,24,0,12
6966,0,0,24
6966,1,0,24
6966,2,0,24
6966,3,0,24
6966,4,0,24
6966,5,0,24
6966,6,0,24
6966,7,0,24
6966,8,0,24
6966,9,0,24
6966,10,0,24
6966,11,0,24
6966,12,1,24
6966,13,1,24
6966,14,1,24
6966,15,1,24
6966,16,1,24
6966,17,1,24
6966,18,1,24
6966,19,1,24
6966,20,1,24
6966,21,1,24
6966,22,1,24
6966,23,1,24
6966,24,1,24
6967,0,0,12
6967,1,0,12
6967,2,0,12
6967,3,0,12
6967,4,0,12
6967,5,0,12
6967,6,0,12
6967,7,0,12
6967,8,0,12
6967,9,0,12
6967,10,0,12
6967,11,0,12
6967,12,0,12
6967,13,0,12
6967,14,0,12
6967,15,0,12
6967,16,0,12
6967,17,0,12
6967,18,0,12
6967,19,0,12
6967,20,0,12
6967,21,0,12
6967,22,0,12
6967,23,0,12
6967,24,0,12
6970,0,0,12
6970,1,0,12
6970,2,0,12
6970,3,0,12
6970,4,0,12
6970,5,0,12
6970,6,0,12
6970,7,0,12
6970,8,0,12
6970,9,0,12
6970,10,0,12
6970,11,0,12
6970,12,0,12
6970,13,0,12
6970,14,0,12
6970,15,0,12
6970,16,0,12
6970,17,0,12
6970,18,0,12
6970,19,0,12
6970,20,0,12
6970,21,0,12
6970,22,0,12
6970,23,0,12
6970,24,0,12
6979,0,0,12
6979,1,0,12
6979,2,0,12
6979,3,0,12
6979,4,0,12
6979,5,0,12
6979,6,0,12
6979,7,0,12
6979,8,0,12
6979,9,0,12
6979,10,0,12
6979,11,0,12
6979,12,0,12
6979,13,0,12
6979,14,0,12
6979,15,0,12
6979,16,0,12
6979,17,0,12
6979,18,0,12
6979,19,0,12
6979,20,0,12
6979,21,0,12
6979,22,0,12
6979,23,0,12
6979,24,0,12
6980,0,0,24
6980,1,0,24
6980,2,0,24
6980,3,0,24
6980,4,0,24
6980,5,0,24
6980,6,0,24
6980,7,0,24
6980,8,0,24
6980,9,0,24
6980,10,0,24
6980,11,0,24
6980,12,0,24
6980,13,0,24
6980,14,0,24
6980,15,0,24
6980,16,0,24
6980,17,0,24
6980,18,0,24
6980,19,0,24
6980,20,0,24
6980,21,0,24
6980,22,0,24
6980,23,0,24
6980,24,0,24
6982,0,0,18
6982,1,0,18
6982,2,0,18
6982,3,0,18
6982,4,0,18
6982,5,0,18
6982,6,0,18
6982,7,0,18
6982,8,0,18
6982,9,0,18
6982,10,0,18
6982,11,0,18
6982,12,0,18
6982,13,0,18
6982,14,0,18
6982,15,0,18
6982,16,0,18
6982,17,0,18
6982,18,0,18
6982,19,1,18
6982,20,1,18
6982,21,1,18
6982,22,1,18
6982,23,1,18
6982,24,1,18
6983,0,0,12
6983,1,0,12
6983,2,0,12
6983,3,0,12
6983,4,0,12
6983,5,0,12
6983,6,0,12
6983,7,0,12
6983,8,0,12
6983,9,0,12
6983,10,0,12
6983,11,0,12
6983,12,0,12
6983,13,0,12
6983,14,0,12
6983,15,0,12
6983,16,0,12
6983,17,0,12
6983,18,0,12
6983,19,0,12
6983,20,0,12
6983,21,0,12
6983,22,0,12
6983,23,0,12
6983,24,0,12
6984,0,0,24
6984,1,0,24
6984,2,0,24
6984,3,0,24
6984,4,1,24
6984,5,1,24
6984,6,1,24
6984,7,1,24
6984,8,1,24
6984,9,1,24
6984,10,1,24
6984,11,1,24
6984,12,1,24
6984,13,1,24
6984,14,1,24
6984,15,1,24
6984,16,1,24
6984,17,1,24
6984,18,1,24
6984,19,1,24
6984,20,1,24
6984,21,1,24
6984,22,1,24
6984,23,1,24
6984,24,1,24
6985,0,0,12
6985,1,0,12
6985,2,0,12
6985,3,0,12
6985,4,0,12
6985,5,0,12
6985,6,0,12
6985,7,0,12
6985,8,0,12
6985,9,0,12
6985,10,0,12
6985,11,0,12
6985,12,0,12
6985,13,0,12
6985,14,0,12
6985,15,0,12
6985,16,0,12
6985,17,0,12
6985,18,0,12
6985,19,0,12
6985,20,0,12
6985,21,0,12
6985,22,0,12
6985,23,0,12
6985,24,0,12
6986,0,0,24
6986,1,0,24
6986,2,0,24
6986,3,0,24
6986,4,0,24
6986,5,0,24
6986,6,0,24
6986,7,0,24
6986,8,0,24
6986,9,0,24
6986,10,0,24
6986,11,0,24
6986,12,0,24
6986,13,0,24
6986,14,0,24
6986,15,0,24
6986,16,0,24
6986,17,0,24
6986,18,0,24
6986,19,0,24
6986,20,0,24
6986,21,0,24
6986,22,0,24
6986,23,0,24
6986,24,0,24
6987,0,0,24
6987,1,0,24
6987,2,0,24
6987,3,0,24
6987,4,1,24
6987,5,1,24
6987,6,1,24
6987,7,1,24
6987,8,1,24
6987,9,1,24
6987,10,1,24
6987,11,1,24
6987,12,1,24
6987,13,1,24
6987,14,1,24
6987,15,1,24
6987,16,1,24
6987,17,1,24
6987,18,1,24
6987,19,1,24
6987,20,1,24
6987,21,1,24
6987,22,1,24
6987,23,1,24
6987,24,1,24
6988,0,0,24
6988,1,0,24
6988,2,0,24
6988,3,0,24
6988,4,0,24
6988,5,0,24
6988,6,0,24
6988,7,0,24
6988,8,0,24
6988,9,0,24
6988,10,0,24
6988,11,0,24
6988,12,0,24
6988,13,0,24
6988,14,0,24
6988,15,0,24
6988,16,0,24
6988,17,0,24
6988,18,0,24
6988,19,0,24
6988,20,0,24
6988,21,0,24
6988,22,0,24
6988,23,0,24
6988,24,0,24
6991,0,0,12
6991,1,0,12
6991,2,0,12
6991,3,0,12
6991,4,0,12
6991,5,0,12
6991,6,0,12
6991,7,0,12
6991,8,0,12
6991,9,0,12
6991,10,0,12
6991,11,0,12
6991,12,0,12
6991,13,0,12
6991,14,0,12
6991,15,0,12
6991,16,0,12
6991,17,0,12
6991,18,0,12
6991,19,0,12
6991,20,0,12
6991,21,0,12
6991,22,0,12
6991,23,0,12
6991,24,0,12
6993,0,0,24
6993,1,0,24
6993,2,0,24
6993,3,1,24
6993,4,1,24
6993,5,1,24
6993,6,1,24
6993,7,1,24
6993,8,1,24
6993,9,1,24
6993,10,1,24
6993,11,1,24
6993,12,1,24
6993,13,1,24
6993,14,1,24
6993,15,1,24
6993,16,1,24
6993,17,1,24
6993,18,1,24
6993,19,1,24
6993,20,1,24
6993,21,1,24
6993,22,1,24
6993,23,1,24
6993,24,1,24
6996,0,0,12
6996,1,0,12
6996,2,0,12
6996,3,0,12
6996,4,0,12
6996,5,0,12
6996,6,0,12
6996,7,0,12
6996,8,0,12
6996,9,0,12
6996,10,0,12
6996,11,0,12
6996,12,0,12
6996,13,0,12
6996,14,0,12
6996,15,0,12
6996,16,0,12
6996,17,0,12
6996,18,0,12
6996,19,0,12
6996,20,0,12
6996,21,0,12
6996,22,0,12
6996,23,0,12
6996,24,0,12
7001,0,0,24
7001,1,0,24
7001,2,0,24
7001,3,0,24
7001,4,0,24
7001,5,0,24
7001,6,0,24
7001,7,0,24
7001,8,0,24
7001,9,0,24
7001,10,0,24
7001,11,0,24
7001,12,0,24
7001,13,0,24
7001,14,0,24
7001,15,0,24
7001,16,0,24
7001,17,0,24
7001,18,0,24
7001,19,0,24
7001,20,0,24
7001,21,0,24
7001,22,0,24
7001,23,0,24
7001,24,0,24
7007,0,0,12
7007,1,0,12
7007,2,0,12
7007,3,0,12
7007,4,0,12
7007,5,0,12
7007,6,0,12
7007,7,0,12
7007,8,0,12
7007,9,0,12
7007,10,0,12
7007,11,0,12
7007,12,0,12
7007,13,0,12
7007,14,0,12
7007,15,0,12
7007,16,0,12
7007,17,0,12
7007,18,0,12
7007,19,0,12
7007,20,0,12
7007,21,0,12
7007,22,0,12
7007,23,0,12
7007,24,0,12
7008,0,0,24
7008,1,0,24
7008,2,0,24
7008,3,0,24
7008,4,0,24
7008,5,0,24
7008,6,0,24
7008,7,0,24
7008,8,0,24
7008,9,0,24
7008,10,0,24
7008,11,0,24
7008,12,0,24
7008,13,0,24
7008,14,0,24
7008,15,0,24
7008,16,0,24
7008,17,0,24
7008,18,0,24
7008,19,0,24
7008,20,0,24
7008,21,1,24
7008,22,1,24
7008,23,1,24
7008,24,1,24
7011,0,0,18
7011,1,0,18
7011,2,0,18
7011,3,0,18
7011,4,0,18
7011,5,0,18
7011,6,0,18
7011,7,0,18
7011,8,0,18
7011,9,0,18
7011,10,0,18
7011,11,0,18
7011,12,0,18
7011,13,0,18
7011,14,0,18
7011,15,0,18
7011,16,0,18
7011,17,0,18
7011,18,0,18
7011,19,0,18
7011,20,0,18
7011,21,0,18
7011,22,0,18
7011,23,0,18
7011,24,0,18
7012,0,0,24
7012,1,0,24
7012,2,0,24
7012,3,0,24
7012,4,0,24
7012,5,0,24
7012,6,0,24
7012,7,0,24
7012,8,0,24
7012,9,0,24
7012,10,0,24
7012,11,0,24
7012,12,0,24
7012,13,0,24
7012,14,0,24
7012,15,0,24
7012,16,0,24
7012,17,0,24
7012,18,0,24
7012,19,0,24
7012,20,0,24
7012,21,0,24
7012,22,0,24
7012,23,0,24
7012,24,0,24
7013,0,0,24
7013,1,0,24
7013,2,0,24
7013,3,0,24
7013,4,0,24
7013,5,0,24
7013,6,0,24
7013,7,0,24
7013,8,0,24
7013,9,0,24
7013,10,0,24
7013,11,0,24
7013,12,0,24
7013,13,0,24
7013,14,0,24
7013,15,0,24
7013,16,0,24
7013,17,0,24
7013,18,0,24
7013,19,0,24
7013,20,0,24
7013,21,0,24
7013,22,0,24
7013,23,0,24
7013,24,0,24
7015,0,0,12
7015,1,0,12
7015,2,0,12
7015,3,0,12
7015,4,0,12
7015,5,0,12
7015,6,0,12
7015,7,0,12
7015,8,0,12
7015,9,0,12
7015,10,0,12
7015,11,0,12
7015,12,0,12
7015,13,0,12
7015,14,0,12
7015,15,0,12
7015,16,0,12
7015,17,0,12
7015,18,0,12
7015,19,0,12
7015,20,0,12
7015,21,0,12
7015,22,0,12
7015,23,0,12
7015,24,0,12
7016,0,0,18
7016,1,0,18
7016,2,0,18
7016,3,0,18
7016,4,0,18
7016,5,0,18
7016,6,0,18
7016,7,0,18
7016,8,0,18
7016,9,0,18
7016,10,0,18
7016,11,0,18
7016,12,0,18
7016,13,0,18
7016,14,0,18
7016,15,0,18
7016,16,0,18
7016,17,0,18
7016,18,0,18
7016,19,0,18
7016,20,0,18
7016,21,0,18
7016,22,0,18
7016,23,0,18
7016,24,0,18
7017,0,0,12
7017,1,0,12
7017,2,0,12
7017,3,0,12
7017,4,0,12
7017,5,0,12
7017,6,0,12
7017,7,0,12
7017,8,0,12
7017,9,0,12
7017,10,0,12
7017,11,0,12
7017,12,0,12
7017,13,0,12
7017,14,1,12
7017,15,1,12
7017,16,0,12
7017,17,0,12
7017,18,0,12
7017,19,0,12
7017,20,0,12
7017,21,0,12
7017,22,0,12
7017,23,0,12
7017,24,0,12
7018,0,0,12
7018,1,0,12
7018,2,0,12
7018,3,0,12
7018,4,0,12
7018,5,0,12
7018,6,0,12
7018,7,0,12
7018,8,0,12
7018,9,0,12
7018,10,0,12
7018,11,0,12
7018,12,0,12
7018,13,0,12
7018,14,0,12
7018,15,1,12
7018,16,1,12
7018,17,0,12
7018,18,0,12
7018,19,0,12
7018,20,0,12
7018,21,0,12
7018,22,0,12
7018,23,0,12
7018,24,0,12
7020,0,0,12
7020,1,0,12
7020,2,0,12
7020,3,0,12
7020,4,0,12
7020,5,0,12
7020,6,0,12
7020,7,0,12
7020,8,0,12
7020,9,0,12
7020,10,0,12
7020,11,0,12
7020,12,0,12
7020,13,0,12
7020,14,0,12
7020,15,0,12
7020,16,0,12
7020,17,0,12
7020,18,0,12
7020,19,0,12
7020,20,0,12
7020,21,0,12
7020,22,0,12
7020,23,0,12
7020,24,0,12
7023,0,0,12
7023,1,0,12
7023,2,0,12
7023,3,0,12
7023,4,0,12
7023,5,0,12
7023,6,0,12
7023,7,0,12
7023,8,0,12
7023,9,0,12
7023,10,0,12
7023,11,0,12
7023,12,0,12
7023,13,0,12
7023,14,0,12
7023,15,0,12
7023,16,0,12
7023,17,0,12
7023,18,0,12
7023,19,0,12
7023,20,0,12
7023,21,0,12
7023,22,0,12
7023,23,0,12
7023,24,0,12
7024,0,0,12
7024,1,0,12
7024,2,0,12
7024,3,0,12
7024,4,0,12
7024,5,0,12
7024,6,0,12
7024,7,0,12
7024,8,0,12
7024,9,0,12
7024,10,0,12
7024,11,0,12
7024,12,0,12
7024,13,0,12
7024,14,0,12
7024,15,0,12
7024,16,0,12
7024,17,0,12
7024,18,0,12
7024,19,0,12
7024,20,0,12
7024,21,0,12
7024,22,0,12
7024,23,0,12
7024,24,0,12
7025,0,0,18
7025,1,0,18
7025,2,0,18
7025,3,0,18
7025,4,0,18
7025,5,0,18
7025,6,0,18
7025,7,0,18
7025,8,0,18
7025,9,0,18
7025,10,0,18
7025,11,0,18
7025,12,0,18
7025,13,0,18
7025,14,0,18
7025,15,0,18
7025,16,0,18
7025,17,0,18
7025,18,0,18
7025,19,0,18
7025,20,1,18
7025,21,0,18
7025,22,0,18
7025,23,0,18
7025,24,0,18
7026,0,0,18
7026,1,0,18
7026,2,0,18
7026,3,0,18
7026,4,0,18
7026,5,0,18
7026,6,0,18
7026,7,0,18
7026,8,0,18
7026,9,0,18
7026,10,0,18
7026,11,1,18
7026,12,1,18
7026,13,1,18
7026,14,1,18
7026,15,1,18
7026,16,1,18
7026,17,1,18
7026,18,1,18
7026,19,1,18
7026,20,1,18
7026,21,1,18
7026,22,1,18
7026,23,1,18
7026,24,1,18
7027,0,0,12
7027,1,0,12
7027,2,0,12
7027,3,0,12
7027,4,0,12
7027,5,0,12
7027,6,0,12
7027,7,0,12
7027,8,0,12
7027,9,0,12
7027,10,0,12
7027,11,0,12
7027,12,0,12
7027,13,0,12
7027,14,0,12
7027,15,0,12
7027,16,0,12
7027,17,0,12
7027,18,0,12
7027,19,0,12
7027,20,0,12
7027,21,0,12
7027,22,0,12
7027,23,0,12
7027,24,0,12
7029,0,0,18
7029,1,0,18
7029,2,0,18
7029,3,0,18
7029,4,0,18
7029,5,0,18
7029,6,0,18
7029,7,0,18
7029,8,0,18
7029,9,0,18
7029,10,0,18
7029,11,0,18
7029,12,0,18
7029,13,0,18
7029,14,0,18
7029,15,0,18
7029,16,0,18
7029,17,0,18
7029,18,0,18
7029,19,0,18
7029,20,0,18
7029,21,0,18
7029,22,0,18
7029,23,0,18
7029,24,0,18
7031,0,0,12
7031,1,0,12
7031,2,0,12
7031,3,0,12
7031,4,0,12
7031,5,0,12
7031,6,0,12
7031,7,0,12
7031,8,0,12
7031,9,0,12
7031,10,0,12
7031,11,0,12
7031,12,0,12
7031,13,0,12
7031,14,0,12
7031,15,0,12
7031,16,0,12
7031,17,0,12
7031,18,0,12
7031,19,0,12
7031,20,0,12
7031,21,0,12
7031,22,0,12
7031,23,0,12
7031,24,0,12
7034,0,0,24
7034,1,0,24
7034,2,0,24
7034,3,0,24
7034,4,0,24
7034,5,0,24
7034,6,0,24
7034,7,0,24
7034,8,0,24
7034,9,0,24
7034,10,0,24
7034,11,0,24
7034,12,0,24
7034,13,0,24
7034,14,0,24
7034,15,0,24
7034,16,0,24
7034,17,0,24
7034,18,0,24
7034,19,0,24
7034,20,0,24
7034,21,0,24
7034,22,0,24
7034,23,0,24
7034,24,0,24
7036,0,0,12
7036,1,0,12
7036,2,0,12
7036,3,0,12
7036,4,0,12
7036,5,0,12
7036,6,0,12
7036,7,0,12
7036,8,0,12
7036,9,0,12
7036,10,0,12
7036,11,0,12
7036,12,0,12
7036,13,0,12
7036,14,0,12
7036,15,0,12
7036,16,0,12
7036,17,0,12
7036,18,0,12
7036,19,0,12
7036,20,0,12
7036,21,0,12
7036,22,0,12
7036,23,0,12
7036,24,0,12
7037,0,0,18
7037,1,0,18
7037,2,0,18
7037,3,0,18
7037,4,0,18
7037,5,0,18
7037,6,0,18
7037,7,0,18
7037,8,0,18
7037,9,0,18
7037,10,0,18
7037,11,0,18
7037,12,0,18
7037,13,0,18
7037,14,0,18
7037,15,0,18
7037,16,0,18
7037,17,0,18
7037,18,1,18
7037,19,1,18
7037,20,1,18
7037,21,1,18
7037,22,1,18
7037,23,1,18
7037,24,1,18
7038,0,0,24
7038,1,0,24
7038,2,0,24
7038,3,0,24
7038,4,0,24
7038,5,0,24
7038,6,1,24
7038,7,1,24
7038,8,1,24
7038,9,1,24
7038,10,1,24
7038,11,1,24
7038,12,1,24
7038,13,1,24
7038,14,1,24
7038,15,1,24
7038,16,1,24
7038,17,1,24
7038,18,1,24
7038,19,1,24
7038,20,1,24
7038,21,1,24
7038,22,1,24
7038,23,1,24
7038,24,1,24
7040,0,0,12
7040,1,0,12
7040,2,0,12
7040,3,0,12
7040,4,0,12
7040,5,0,12
7040,6,0,12
7040,7,0,12
7040,8,0,12
7040,9,0,12
7040,10,0,12
7040,11,0,12
7040,12,0,12
7040,13,0,12
7040,14,0,12
7040,15,0,12
7040,16,0,12
7040,17,0,12
7040,18,0,12
7040,19,0,12
7040,20,0,12
7040,21,0,12
7040,22,0,12
7040,23,0,12
7040,24,0,12
7041,0,0,24
7041,1,0,24
7041,2,0,24
7041,3,0,24
7041,4,0,24
7041,5,0,24
7041,6,0,24
7041,7,0,24
7041,8,0,24
7041,9,0,24
7041,10,0,24
7041,11,0,24
7041,12,0,24
7041,13,0,24
7041,14,0,24
7041,15,0,24
7041,16,0,24
7041,17,0,24
7041,18,0,24
7041,19,0,24
7041,20,0,24
7041,21,0,24
7041,22,0,24
7041,23,0,24
7041,24,0,24
7044,0,0,12
7044,1,0,12
7044,2,0,12
7044,3,0,12
7044,4,0,12
7044,5,1,12
7044,6,1,12
7044,7,1,12
7044,8,1,12
7044,9,1,12
7044,10,1,12
7044,11,1,12
7044,12,1,12
7044,13,1,12
7044,14,1,12
7044,15,1,12
7044,16,1,12
7044,17,1,12
7044,18,1,12
7044,19,1,12
7044,20,1,12
7044,21,1,12
7044,22,1,12
7044,23,1,12
7044,24,1,12
7046,0,0,12
7046,1,0,12
7046,2,0,12
7046,3,0,12
7046,4,0,12
7046,5,0,12
7046,6,0,12
7046,7,0,12
7046,8,0,12
7046,9,0,12
7046,10,0,12
7046,11,0,12
7046,12,0,12
7046,13,0,12
7046,14,0,12
7046,15,0,12
7046,16,0,12
7046,17,0,12
7046,18,0,12
7046,19,0,12
7046,20,0,12
7046,21,0,12
